,Unnamed: 0,ipere,feuillet,rang,ch_id,sdomi100,xdomi,ydomi,perslogi,autologi,srdomi,age,genre,permis,p_statut,p_mobil,hrede,motif,xorig,yorig,sorig100,srorig,xdest,ydest,sdest100,srdest,faclog,facper,f_menage,f_pers,f_chaine,mode,nb_bo,nb_depl,nb_lieux,ch_motif,ch_duree,ch_type_ind,ch_type_ouv,ch_type_fer,ch_type_simp,ch_type_comp,ch_mono_bo,ch_multi_bo,ch_contraint,ch_n_contraint,walkscore,bikescore,transitscore,children,drivers,retired
13723,1885,265292,1161721,2,1.0,310,318017,5042010,2,2,4620855.03,49,1,1,1,1,800,1,318017,5042010,310,4620855.03,289436,5036413,119,4620415.06,31.34,32.49,,T,T,AC,1.0,2.0,2.0,TR,540.0,0.0,,1.0,1.0,,1.0,,1.0,,21.0,71.0,-1.0,0,2,0
13724,1886,265293,1161721,2,1.0,310,318017,5042010,2,2,4620855.03,49,1,1,1,1,1700,3,289436,5036413,119,4620415.06,318017,5042010,310,4620855.03,31.34,32.49,,,,AC,1.0,2.0,2.0,TR,540.0,0.0,,1.0,1.0,,1.0,,1.0,,21.0,71.0,-1.0,0,2,0
13725,1887,266394,1162297,1,1.0,310,315760,5044397,3,2,4620855.01,43,1,1,1,1,830,1,315760,5044397,310,4620855.01,309637,5040820,307,4620857.11,35.95,35.24,T,T,T,AC,1.0,2.0,2.0,TR,210.0,0.0,,1.0,1.0,,1.0,,1.0,,14.0,71.0,-1.0,1,2,0
13726,1888,266395,1162297,1,1.0,310,315760,5044397,3,2,4620855.01,43,1,1,1,1,1200,3,309637,5040820,307,4620857.11,315760,5044397,310,4620855.01,35.95,35.24,,,,AC,1.0,2.0,2.0,TR,210.0,0.0,,1.0,1.0,,1.0,,1.0,,14.0,71.0,-1.0,1,2,0
13727,1889,266396,1162297,1,2.0,310,315760,5044397,3,2,4620855.01,43,1,1,1,1,1300,1,315760,5044397,310,4620855.01,309637,5040820,307,4620857.11,35.95,35.24,,,T,AC,1.0,3.0,3.0,TR,230.0,0.0,,1.0,,1.0,1.0,,1.0,,14.0,71.0,-1.0,1,2,0
13728,1890,266397,1162297,1,2.0,310,315760,5044397,3,2,4620855.01,43,1,1,1,1,1630,6,309637,5040820,307,4620857.11,316498,5042536,310,4620855.03,35.95,35.24,,,,AC,1.0,3.0,3.0,TR,230.0,0.0,,1.0,,1.0,1.0,,1.0,,14.0,71.0,-1.0,1,2,0
13729,1891,266398,1162297,1,2.0,310,315760,5044397,3,2,4620855.01,43,1,1,1,1,1650,3,316498,5042536,310,4620855.03,315760,5044397,310,4620855.01,35.95,35.24,,,,AC,1.0,3.0,3.0,TR,230.0,0.0,,1.0,,1.0,1.0,,1.0,,14.0,71.0,-1.0,1,2,0
13730,1892,266399,1162297,2,1.0,310,315760,5044397,3,2,4620855.01,43,2,1,1,1,800,6,315760,5044397,310,4620855.01,316498,5042536,310,4620855.03,35.95,39.93,,T,T,AC,1.0,3.0,3.0,TR,570.0,0.0,,1.0,,1.0,1.0,,1.0,,14.0,71.0,-1.0,1,2,0
13731,1893,266400,1162297,2,1.0,310,315760,5044397,3,2,4620855.01,43,2,1,1,1,815,1,316498,5042536,310,4620855.03,308322,5035884,308,4620825.01,35.95,39.93,,,,AC,1.0,3.0,3.0,TR,570.0,0.0,,1.0,,1.0,1.0,,1.0,,14.0,71.0,-1.0,1,2,0
13732,1894,266401,1162297,2,1.0,310,315760,5044397,3,2,4620855.01,43,2,1,1,1,1730,3,308322,5035884,308,4620825.01,315760,5044397,310,4620855.01,35.95,39.93,,,,AC,1.0,3.0,3.0,TR,570.0,0.0,,1.0,,1.0,1.0,,1.0,,14.0,71.0,-1.0,1,2,0
13733,1895,266402,1162297,2,2.0,310,315760,5044397,3,2,4620855.01,43,2,1,1,1,1815,4,315760,5044397,310,4620855.01,317491,5042708,310,4620855.03,35.95,39.93,,,T,AC,1.0,2.0,2.0,LS,45.0,0.0,,1.0,1.0,,1.0,,,1.0,14.0,71.0,-1.0,1,2,0
13734,1896,266403,1162297,2,2.0,310,315760,5044397,3,2,4620855.01,43,2,1,1,1,1900,3,317491,5042708,310,4620855.03,315760,5044397,310,4620855.01,35.95,39.93,,,,AC,1.0,2.0,2.0,LS,45.0,0.0,,1.0,1.0,,1.0,,,1.0,14.0,71.0,-1.0,1,2,0
13735,1897,266404,1162297,3,1.0,310,315760,5044397,3,2,4620855.01,5,1,5,3,1,800,2,315760,5044397,310,4620855.01,316498,5042536,310,4620855.03,35.95,25.42,,T,T,AP,1.0,2.0,2.0,ET,530.0,0.0,,1.0,1.0,,1.0,,1.0,,14.0,71.0,-1.0,1,2,0
13736,1898,266405,1162297,3,1.0,310,315760,5044397,3,2,4620855.01,5,1,5,3,1,1650,3,316498,5042536,310,4620855.03,315760,5044397,310,4620855.01,35.95,25.42,,,,AP,1.0,2.0,2.0,ET,530.0,0.0,,1.0,1.0,,1.0,,1.0,,14.0,71.0,-1.0,1,2,0
13737,1899,267113,1162810,1,1.0,310,318011,5041192,4,1,4620855.04,35,2,1,1,1,700,6,318011,5041192,310,4620855.04,295620,5038862,122,4620356.0,29.81,32.25,T,T,T,AC,2.0,5.0,4.0,TR,645.0,0.0,,1.0,,1.0,,1.0,1.0,,6.0,60.0,-1.0,2,2,0
13738,1900,267114,1162810,1,1.0,310,318011,5041192,4,1,4620855.04,35,2,1,1,1,811,1,295620,5038862,122,4620356.0,300415,5039987,102,4620070.0,29.81,32.25,,,,AC,2.0,5.0,4.0,TR,645.0,0.0,,1.0,,1.0,,1.0,1.0,,6.0,60.0,-1.0,2,2,0
13739,1901,267115,1162810,1,1.0,310,318011,5041192,4,1,4620855.04,35,2,1,1,1,1600,6,300415,5039987,102,4620070.0,295620,5038862,122,4620356.0,29.81,32.25,,,,AC,2.0,5.0,4.0,TR,645.0,0.0,,1.0,,1.0,,1.0,1.0,,6.0,60.0,-1.0,2,2,0
13740,1902,267116,1162810,1,1.0,310,318011,5041192,4,1,4620855.04,35,2,1,1,1,1630,4,295620,5038862,122,4620356.0,316881,5043330,310,4620855.03,29.81,32.25,,,,AC,2.0,5.0,4.0,TR,645.0,0.0,,1.0,,1.0,,1.0,1.0,,6.0,60.0,-1.0,2,2,0
13741,1903,267117,1162810,1,1.0,310,318011,5041192,4,1,4620855.04,35,2,1,1,1,1745,3,316881,5043330,310,4620855.03,318011,5041192,310,4620855.04,29.81,32.25,,,,AC,2.0,5.0,4.0,TR,645.0,0.0,,1.0,,1.0,,1.0,1.0,,6.0,60.0,-1.0,2,2,0
13742,1904,267118,1162810,1,2.0,310,318011,5041192,4,1,4620855.04,35,2,1,1,1,1820,6,318011,5041192,310,4620855.04,319997,5042629,522,4620853.03,29.81,32.25,,,T,AC,1.0,2.0,2.0,RC,11.0,0.0,,1.0,1.0,,1.0,,1.0,,6.0,60.0,-1.0,2,2,0
13743,1905,267119,1162810,1,2.0,310,318011,5041192,4,1,4620855.04,35,2,1,1,1,1831,3,319997,5042629,522,4620853.03,318011,5041192,310,4620855.04,29.81,32.25,,,,AC,1.0,2.0,2.0,RC,11.0,0.0,,1.0,1.0,,1.0,,1.0,,6.0,60.0,-1.0,2,2,0
13744,1906,267120,1162810,2,1.0,310,318011,5041192,4,1,4620855.04,33,2,1,1,1,700,1,318011,5041192,310,4620855.04,299619,5040343,101,4620062.0,29.81,23.85,,T,T,AP,1.0,2.0,2.0,TR,600.0,0.0,,1.0,1.0,,1.0,,1.0,,6.0,60.0,-1.0,2,2,0
13745,1907,267121,1162810,2,1.0,310,318011,5041192,4,1,4620855.04,33,2,1,1,1,1700,3,299619,5040343,101,4620062.0,318011,5041192,310,4620855.04,29.81,23.85,,,,KR,1.0,2.0,2.0,TR,600.0,0.0,,1.0,1.0,,1.0,,1.0,,6.0,60.0,-1.0,2,2,0
13746,1908,267122,1162810,3,1.0,310,318011,5041192,4,1,4620855.04,5,2,5,3,1,700,2,318011,5041192,310,4620855.04,295620,5038862,122,4620356.0,29.81,35.23,,T,T,AP,0.0,3.0,4.0,ET,690.0,0.0,1.0,,,,,,,,6.0,60.0,-1.0,2,2,0
13747,1909,267123,1162810,3,1.0,310,318011,5041192,4,1,4620855.04,5,2,5,3,1,1630,4,295620,5038862,122,4620356.0,316881,5043330,310,4620855.03,29.81,35.23,,,,AP,0.0,3.0,4.0,ET,690.0,0.0,1.0,,,,,,,,6.0,60.0,-1.0,2,2,0
13748,1910,267124,1162810,3,1.0,310,318011,5041192,4,1,4620855.04,5,2,5,3,1,1830,4,316881,5043330,310,4620855.03,319324,5041676,522,4620853.04,29.81,35.23,,,,AP,0.0,3.0,4.0,ET,690.0,0.0,1.0,,,,,,,,6.0,60.0,-1.0,2,2,0
13749,1911,267125,1162810,4,1.0,310,318011,5041192,4,1,4620855.04,7,2,5,3,1,700,2,318011,5041192,310,4620855.04,295620,5038862,122,4620356.0,29.81,35.23,,T,T,AP,0.0,3.0,4.0,ET,690.0,0.0,1.0,,,,,,,,6.0,60.0,-1.0,2,2,0
13750,1912,267126,1162810,4,1.0,310,318011,5041192,4,1,4620855.04,7,2,5,3,1,1630,4,295620,5038862,122,4620356.0,316881,5043330,310,4620855.03,29.81,35.23,,,,AP,0.0,3.0,4.0,ET,690.0,0.0,1.0,,,,,,,,6.0,60.0,-1.0,2,2,0
13751,1913,267127,1162810,4,1.0,310,318011,5041192,4,1,4620855.04,7,2,5,3,1,1830,4,316881,5043330,310,4620855.03,319324,5041676,522,4620853.04,29.81,35.23,,,,AP,0.0,3.0,4.0,ET,690.0,0.0,1.0,,,,,,,,6.0,60.0,-1.0,2,2,0
13752,1914,267357,1162942,1,,310,316545,5044537,2,2,4620854.02,63,2,1,2,2,0,7,0,0,0,,0,0,0,,17.15,20.17,T,T,,,,,,,,,,,,,,,,,12.0,69.0,-1.0,0,2,0
13753,1915,267358,1162942,2,1.0,310,316545,5044537,2,2,4620854.02,65,1,1,1,1,500,6,316545,5044537,310,4620854.02,316545,5044537,310,4620854.02,17.15,17.98,,T,T,AC,0.0,1.0,2.0,IND,0.0,0.0,1.0,,,,,,,,12.0,69.0,-1.0,0,2,0
13754,1916,267827,1163231,1,1.0,310,315528,5044458,3,1,4620855.01,56,1,1,4,1,730,6,315528,5044458,310,4620855.01,310561,5040273,307,4620857.12,21.52,16.41,T,T,T,AC,1.0,3.0,3.0,AT,35.0,0.0,,1.0,,1.0,1.0,,,1.0,13.0,68.0,-1.0,1,3,1
13755,1917,267828,1163231,1,1.0,310,315528,5044458,3,1,4620855.01,56,1,1,4,1,740,6,310561,5040273,307,4620857.12,310631,5040102,307,4620857.12,21.52,16.41,,,,AC,1.0,3.0,3.0,AT,35.0,0.0,,1.0,,1.0,1.0,,,1.0,13.0,68.0,-1.0,1,3,1
13756,1918,267829,1163231,1,1.0,310,315528,5044458,3,1,4620855.01,56,1,1,4,1,805,3,310631,5040102,307,4620857.12,315528,5044458,310,4620855.01,21.52,16.41,,,,AC,1.0,3.0,3.0,AT,35.0,0.0,,1.0,,1.0,1.0,,,1.0,13.0,68.0,-1.0,1,3,1
13757,1919,267830,1163231,1,2.0,310,315528,5044458,3,1,4620855.01,56,1,1,4,1,826,6,315528,5044458,310,4620855.01,310631,5040102,307,4620857.12,21.52,16.41,,,T,AC,1.0,2.0,2.0,RC,39.0,0.0,,1.0,1.0,,1.0,,1.0,,13.0,68.0,-1.0,1,3,1
13758,1920,267831,1163231,1,2.0,310,315528,5044458,3,1,4620855.01,56,1,1,4,1,905,3,310631,5040102,307,4620857.12,315528,5044458,310,4620855.01,21.52,16.41,,,,AC,1.0,2.0,2.0,RC,39.0,0.0,,1.0,1.0,,1.0,,1.0,,13.0,68.0,-1.0,1,3,1
13759,1921,267832,1163231,1,3.0,310,315528,5044458,3,1,4620855.01,56,1,1,4,1,1715,4,315528,5044458,310,4620855.01,298910,5050207,117,4620600.03,21.52,16.41,,,T,AC,1.0,2.0,2.0,LS,96.0,0.0,,1.0,1.0,,1.0,,,1.0,13.0,68.0,-1.0,1,3,1
13760,1922,267833,1163231,1,3.0,310,315528,5044458,3,1,4620855.01,56,1,1,4,1,1851,3,298910,5050207,117,4620600.03,315528,5044458,310,4620855.01,21.52,16.41,,,,AC,1.0,2.0,2.0,LS,96.0,0.0,,1.0,1.0,,1.0,,,1.0,13.0,68.0,-1.0,1,3,1
13761,1923,267834,1163231,2,1.0,310,315528,5044458,3,1,4620855.01,19,1,1,3,1,730,6,315528,5044458,310,4620855.01,310561,5040273,307,4620857.12,21.52,20.44,,T,T,AP,1.0,3.0,3.0,AT,95.0,0.0,,1.0,,1.0,1.0,,,1.0,13.0,68.0,-1.0,1,3,1
13762,1924,267835,1163231,2,1.0,310,315528,5044458,3,1,4620855.01,19,1,1,3,1,805,6,310561,5040273,307,4620857.12,310631,5040102,307,4620857.12,21.52,20.44,,,,AP,1.0,3.0,3.0,AT,95.0,0.0,,1.0,,1.0,1.0,,,1.0,13.0,68.0,-1.0,1,3,1
13763,1925,267836,1163231,2,1.0,310,315528,5044458,3,1,4620855.01,19,1,1,3,1,905,3,310631,5040102,307,4620857.12,315528,5044458,310,4620855.01,21.52,20.44,,,,AP,1.0,3.0,3.0,AT,95.0,0.0,,1.0,,1.0,1.0,,,1.0,13.0,68.0,-1.0,1,3,1
13764,1926,267837,1163231,2,2.0,310,315528,5044458,3,1,4620855.01,19,1,1,3,1,1500,6,315528,5044458,310,4620855.01,318321,5047978,531,4620903.01,21.52,20.44,,,T,AP,1.0,2.0,2.0,AT,135.0,0.0,,1.0,1.0,,1.0,,,1.0,13.0,68.0,-1.0,1,3,1
13765,1927,267838,1163231,2,2.0,310,315528,5044458,3,1,4620855.01,19,1,1,3,1,1715,3,318321,5047978,531,4620903.01,315528,5044458,310,4620855.01,21.52,20.44,,,,AP,1.0,2.0,2.0,AT,135.0,0.0,,1.0,1.0,,1.0,,,1.0,13.0,68.0,-1.0,1,3,1
13766,1928,267839,1163231,3,1.0,310,315528,5044458,3,1,4620855.01,16,1,1,3,1,850,2,315528,5044458,310,4620855.01,307941,5046921,302,4620886.01,21.52,20.44,,T,T,BS,1.0,2.0,2.0,ET,280.0,0.0,,1.0,1.0,,1.0,,1.0,,13.0,68.0,-1.0,1,3,1
13767,1929,267840,1163231,3,1.0,310,315528,5044458,3,1,4620855.01,16,1,1,3,1,1330,3,307941,5046921,302,4620886.01,315528,5044458,310,4620855.01,21.52,20.44,,,,BS,1.0,2.0,2.0,ET,280.0,0.0,,1.0,1.0,,1.0,,1.0,,13.0,68.0,-1.0,1,3,1
13768,1930,268703,1163793,1,1.0,310,318162,5042714,3,3,4620854.01,55,1,1,1,1,700,1,318162,5042714,310,4620854.01,285023,5049065,406,4620642.0,22.52,17.17,T,T,T,AC,1.0,2.0,2.0,TR,690.0,0.0,,1.0,1.0,,1.0,,1.0,,26.0,74.0,-1.0,0,3,0
13769,1931,268704,1163793,1,1.0,310,318162,5042714,3,3,4620854.01,55,1,1,1,1,1830,3,285023,5049065,406,4620642.0,318162,5042714,310,4620854.01,22.52,17.17,,,,AC,1.0,2.0,2.0,TR,690.0,0.0,,1.0,1.0,,1.0,,1.0,,26.0,74.0,-1.0,0,3,0
13770,1932,268705,1163793,2,,310,318162,5042714,3,3,4620854.01,52,2,1,7,2,0,7,0,0,0,,0,0,0,,22.52,22.45,,T,,,,,,,,,,,,,,,,,26.0,74.0,-1.0,0,3,0
13771,1933,268706,1163793,3,1.0,310,318162,5042714,3,3,4620854.01,19,2,1,3,1,630,2,318162,5042714,310,4620854.01,295533,5039767,105,4620126.0,22.52,22.35,,T,T,TC,1.0,3.0,3.0,ET,870.0,0.0,,1.0,,1.0,1.0,,1.0,,26.0,74.0,-1.0,0,3,0
13772,1934,268707,1163793,3,1.0,310,318162,5042714,3,3,4620854.01,19,2,1,3,1,1430,1,295533,5039767,105,4620126.0,314308,5040611,310,4620855.01,22.52,22.35,,,,TC,1.0,3.0,3.0,ET,870.0,0.0,,1.0,,1.0,1.0,,1.0,,26.0,74.0,-1.0,0,3,0
13773,1935,268708,1163793,3,1.0,310,318162,5042714,3,3,4620854.01,19,2,1,3,1,2100,3,314308,5040611,310,4620855.01,318162,5042714,310,4620854.01,22.52,22.35,,,,AP,1.0,3.0,3.0,ET,870.0,0.0,,1.0,,1.0,1.0,,1.0,,26.0,74.0,-1.0,0,3,0
13774,1936,269572,1164365,1,1.0,310,315369,5044370,4,4,4620855.01,55,1,1,1,1,700,1,315369,5044370,310,4620855.01,314237,5053541,532,4620904.03,24.21,18.46,T,T,T,AC,1.0,2.0,2.0,TR,600.0,0.0,,1.0,1.0,,1.0,,1.0,,10.0,61.0,-1.0,0,4,0
13775,1937,269573,1164365,1,1.0,310,315369,5044370,4,4,4620855.01,55,1,1,1,1,1700,3,314237,5053541,532,4620904.03,315369,5044370,310,4620855.01,24.21,18.46,,,,AC,1.0,2.0,2.0,TR,600.0,0.0,,1.0,1.0,,1.0,,1.0,,10.0,61.0,-1.0,0,4,0
13776,1938,269574,1164365,2,1.0,310,315369,5044370,4,4,4620855.01,52,2,1,1,1,600,1,315369,5044370,310,4620855.01,298697,5041561,102,4620137.0,24.21,24.13,,T,T,AC,1.0,2.0,2.0,TR,660.0,0.0,,1.0,1.0,,1.0,,1.0,,10.0,61.0,-1.0,0,4,0
13777,1939,269575,1164365,2,1.0,310,315369,5044370,4,4,4620855.01,52,2,1,1,1,1700,3,298697,5041561,102,4620137.0,315369,5044370,310,4620855.01,24.21,24.13,,,,AC,1.0,2.0,2.0,TR,660.0,0.0,,1.0,1.0,,1.0,,1.0,,10.0,61.0,-1.0,0,4,0
13778,1940,269576,1164365,3,1.0,310,315369,5044370,4,4,4620855.01,23,1,1,1,1,520,1,315369,5044370,310,4620855.01,287330,5037803,130,4620433.0,24.21,29.19,,T,T,AC,1.0,2.0,2.0,TR,580.0,0.0,,1.0,1.0,,1.0,,1.0,,10.0,61.0,-1.0,0,4,0
13779,1941,269577,1164365,3,1.0,310,315369,5044370,4,4,4620855.01,23,1,1,1,1,1500,3,287330,5037803,130,4620433.0,315369,5044370,310,4620855.01,24.21,29.19,,,,AC,1.0,2.0,2.0,TR,580.0,0.0,,1.0,1.0,,1.0,,1.0,,10.0,61.0,-1.0,0,4,0
13780,1942,269578,1164365,4,,310,315369,5044370,4,4,4620855.01,21,2,1,3,2,0,7,0,0,0,,0,0,0,,24.21,21.17,,T,,,,,,,,,,,,,,,,,10.0,61.0,-1.0,0,4,0
13781,1943,270266,1164752,1,1.0,310,320144,5043483,2,2,4620854.02,49,2,1,1,1,600,1,320144,5043483,310,4620854.02,0,0,999,,23.32,22.15,T,T,T,AC,1.0,3.0,3.0,TR,660.0,0.0,,1.0,,1.0,1.0,,1.0,,33.0,66.0,-1.0,0,2,0
13782,1944,270267,1164752,1,1.0,310,320144,5043483,2,2,4620854.02,49,2,1,1,1,1600,5,0,0,999,,320111,5043000,522,4620853.03,23.32,22.15,,,,AC,1.0,3.0,3.0,TR,660.0,0.0,,1.0,,1.0,1.0,,1.0,,33.0,66.0,-1.0,0,2,0
13783,1945,270268,1164752,1,1.0,310,320144,5043483,2,2,4620854.02,49,2,1,1,1,1700,3,320111,5043000,522,4620853.03,320144,5043483,310,4620854.02,23.32,22.15,,,,AC,1.0,3.0,3.0,TR,660.0,0.0,,1.0,,1.0,1.0,,1.0,,33.0,66.0,-1.0,0,2,0
13784,1946,270269,1164752,2,1.0,310,320144,5043483,2,2,4620854.02,20,2,1,3,1,700,2,320144,5043483,310,4620854.02,299431,5041966,106,4620143.0,23.32,20.39,,T,T,TC,0.0,2.0,3.0,ET,720.0,0.0,1.0,,,,,,,,33.0,66.0,-1.0,0,2,0
13785,1947,270270,1164752,2,1.0,310,320144,5043483,2,2,4620854.02,20,2,1,3,1,1900,4,299431,5041966,106,4620143.0,298198,5042861,106,4620160.0,23.32,20.39,,,,TC,0.0,2.0,3.0,ET,720.0,0.0,1.0,,,,,,,,33.0,66.0,-1.0,0,2,0
13786,1948,271687,1165689,1,1.0,310,318282,5041370,2,2,4620855.04,52,2,1,1,1,720,1,318282,5041370,310,4620855.04,305334,5046589,302,4620886.02,17.27,17.21,T,T,T,TC,1.0,2.0,2.0,TR,580.0,0.0,,1.0,1.0,,1.0,,1.0,,7.0,61.0,-1.0,0,2,0
13787,1949,271688,1165689,1,1.0,310,318282,5041370,2,2,4620855.04,52,2,1,1,1,1700,3,305334,5046589,302,4620886.02,318282,5041370,310,4620855.04,17.27,17.21,,,,TC,1.0,2.0,2.0,TR,580.0,0.0,,1.0,1.0,,1.0,,1.0,,7.0,61.0,-1.0,0,2,0
13788,1950,271689,1165689,1,2.0,310,318282,5041370,2,2,4620855.04,52,2,1,1,1,1830,5,318282,5041370,310,4620855.04,314308,5040611,310,4620855.01,17.27,17.21,,,T,AC,1.0,2.0,2.0,MA,140.0,0.0,,1.0,1.0,,1.0,,,1.0,7.0,61.0,-1.0,0,2,0
13789,1951,271690,1165689,1,2.0,310,318282,5041370,2,2,4620855.04,52,2,1,1,1,2050,3,314308,5040611,310,4620855.01,318282,5041370,310,4620855.04,17.27,17.21,,,,AC,1.0,2.0,2.0,MA,140.0,0.0,,1.0,1.0,,1.0,,,1.0,7.0,61.0,-1.0,0,2,0
13790,1952,271691,1165689,2,1.0,310,318282,5041370,2,2,4620855.04,53,1,1,1,1,1030,1,318282,5041370,310,4620855.04,299397,5039473,101,4620069.0,17.27,14.5,,T,T,AC,1.0,2.0,2.0,TR,210.0,0.0,,1.0,1.0,,1.0,,1.0,,7.0,61.0,-1.0,0,2,0
13791,1953,271692,1165689,2,1.0,310,318282,5041370,2,2,4620855.04,53,1,1,1,1,1400,3,299397,5039473,101,4620069.0,318282,5041370,310,4620855.04,17.27,14.5,,,,AC,1.0,2.0,2.0,TR,210.0,0.0,,1.0,1.0,,1.0,,1.0,,7.0,61.0,-1.0,0,2,0
13792,1954,271900,1165812,1,1.0,310,315826,5044926,3,2,4620854.02,44,1,1,1,1,730,1,315826,5044926,310,4620854.02,298642,5039979,102,4620129.02,32.75,32.1,T,T,T,AC,1.0,2.0,2.0,TR,570.0,0.0,,1.0,1.0,,1.0,,1.0,,10.0,59.0,-1.0,1,2,0
13793,1955,271901,1165812,1,1.0,310,315826,5044926,3,2,4620854.02,44,1,1,1,1,1700,3,298642,5039979,102,4620129.02,315826,5044926,310,4620854.02,32.75,32.1,,,,AC,1.0,2.0,2.0,TR,570.0,0.0,,1.0,1.0,,1.0,,1.0,,10.0,59.0,-1.0,1,2,0
13794,1956,271902,1165812,1,2.0,310,315826,5044926,3,2,4620854.02,44,1,1,1,1,1900,5,315826,5044926,310,4620854.02,314308,5040611,310,4620855.01,32.75,32.1,,,T,AC,1.0,2.0,2.0,MA,60.0,0.0,,1.0,1.0,,1.0,,,1.0,10.0,59.0,-1.0,1,2,0
13795,1957,271903,1165812,1,2.0,310,315826,5044926,3,2,4620854.02,44,1,1,1,1,2000,3,314308,5040611,310,4620855.01,315826,5044926,310,4620854.02,32.75,32.1,,,,AC,1.0,2.0,2.0,MA,60.0,0.0,,1.0,1.0,,1.0,,,1.0,10.0,59.0,-1.0,1,2,0
13796,1958,271904,1165812,2,1.0,310,315826,5044926,3,2,4620854.02,46,2,1,2,1,800,1,315826,5044926,310,4620854.02,306723,5047296,302,4620886.01,32.75,31.11,,T,T,AC,1.0,2.0,2.0,TR,540.0,0.0,,1.0,1.0,,1.0,,1.0,,10.0,59.0,-1.0,1,2,0
13797,1959,271905,1165812,2,1.0,310,315826,5044926,3,2,4620854.02,46,2,1,2,1,1700,3,306723,5047296,302,4620886.01,315826,5044926,310,4620854.02,32.75,31.11,,,,AC,1.0,2.0,2.0,TR,540.0,0.0,,1.0,1.0,,1.0,,1.0,,10.0,59.0,-1.0,1,2,0
13798,1960,271906,1165812,2,2.0,310,315826,5044926,3,2,4620854.02,46,2,1,2,1,1900,5,315826,5044926,310,4620854.02,314308,5040611,310,4620855.01,32.75,31.11,,,T,AP,1.0,2.0,2.0,MA,60.0,0.0,,1.0,1.0,,1.0,,,1.0,10.0,59.0,-1.0,1,2,0
13799,1961,271907,1165812,2,2.0,310,315826,5044926,3,2,4620854.02,46,2,1,2,1,2000,3,314308,5040611,310,4620855.01,315826,5044926,310,4620854.02,32.75,31.11,,,,AP,1.0,2.0,2.0,MA,60.0,0.0,,1.0,1.0,,1.0,,,1.0,10.0,59.0,-1.0,1,2,0
13800,1962,271908,1165812,3,1.0,310,315826,5044926,3,2,4620854.02,11,1,5,3,1,745,2,315826,5044926,310,4620854.02,315882,5043009,310,4620855.01,32.75,30.82,,T,T,BS,1.0,2.0,2.0,ET,480.0,0.0,,1.0,1.0,,1.0,,1.0,,10.0,59.0,-1.0,1,2,0
13801,1963,271909,1165812,3,1.0,310,315826,5044926,3,2,4620854.02,11,1,5,3,1,1545,3,315882,5043009,310,4620855.01,315826,5044926,310,4620854.02,32.75,30.82,,,,BS,1.0,2.0,2.0,ET,480.0,0.0,,1.0,1.0,,1.0,,1.0,,10.0,59.0,-1.0,1,2,0
13802,1964,271910,1165812,3,2.0,310,315826,5044926,3,2,4620854.02,11,1,5,3,1,1900,5,315826,5044926,310,4620854.02,314308,5040611,310,4620855.01,32.75,30.82,,,T,AP,1.0,2.0,2.0,MA,60.0,0.0,,1.0,1.0,,1.0,,,1.0,10.0,59.0,-1.0,1,2,0
13803,1965,271911,1165812,3,2.0,310,315826,5044926,3,2,4620854.02,11,1,5,3,1,2000,3,314308,5040611,310,4620855.01,315826,5044926,310,4620854.02,32.75,30.82,,,,AP,1.0,2.0,2.0,MA,60.0,0.0,,1.0,1.0,,1.0,,,1.0,10.0,59.0,-1.0,1,2,0
13804,1966,272485,1166126,1,,310,319698,5043536,3,2,4620854.02,32,2,1,7,2,0,7,0,0,0,,0,0,0,,37.53,30.03,T,T,,,,,,,,,,,,,,,,,3.0,36.0,-1.0,1,2,0
13805,1967,272486,1166126,2,1.0,310,319698,5043536,3,2,4620854.02,38,1,1,1,1,1200,1,319698,5043536,310,4620854.02,314290,5040140,310,4620855.01,37.53,40.61,,T,T,AC,1.0,2.0,2.0,TR,550.0,0.0,,1.0,1.0,,1.0,,1.0,,3.0,36.0,-1.0,1,2,0
13806,1968,272487,1166126,2,1.0,310,319698,5043536,3,2,4620854.02,38,1,1,1,1,2110,3,314290,5040140,310,4620855.01,319698,5043536,310,4620854.02,37.53,40.61,,,,AC,1.0,2.0,2.0,TR,550.0,0.0,,1.0,1.0,,1.0,,1.0,,3.0,36.0,-1.0,1,2,0
13807,1969,272488,1166126,3,,310,319698,5043536,3,2,4620854.02,2,1,5,6,3,0,7,0,0,0,,0,0,0,,37.53,40.56,,T,,,,,,,,,,,,,,,,,3.0,36.0,-1.0,1,2,0
13808,1970,273549,1166698,1,1.0,310,316608,5044655,2,2,4620854.02,47,2,1,1,1,750,6,316608,5044655,310,4620854.02,305861,5039705,306,4620861.0,22.29,21.18,T,T,T,AC,1.0,5.0,5.0,TR,680.0,0.0,,1.0,,1.0,1.0,,1.0,,9.0,68.0,-1.0,0,2,0
13809,1971,273550,1166698,1,1.0,310,316608,5044655,2,2,4620854.02,47,2,1,1,1,1015,1,305861,5039705,306,4620861.0,308938,5048794,309,4620887.03,22.29,21.18,,,,AC,1.0,5.0,5.0,TR,680.0,0.0,,1.0,,1.0,1.0,,1.0,,9.0,68.0,-1.0,0,2,0
13810,1972,273551,1166698,1,1.0,310,316608,5044655,2,2,4620854.02,47,2,1,1,1,1725,4,308938,5048794,309,4620887.03,309414,5048045,309,4620887.05,22.29,21.18,,,,AC,1.0,5.0,5.0,TR,680.0,0.0,,1.0,,1.0,1.0,,1.0,,9.0,68.0,-1.0,0,2,0
